name,type,start_time,duration,"mosi","miso"
"SPI","disable",3.2658413,9.99999997e-08,,
"SPI","enable",3.2660781,9.99999997e-08,,
"SPI","disable",3.2663027,1e-07,,
"SPI","enable",3.2665381,9.99999997e-08,,
"SPI","disable",3.266774,1e-07,,
"SPI","enable",3.26701,1e-07,,
"SPI","disable",3.2672464,1e-07,,
"SPI","enable",3.2674725,1e-07,,
"SPI","disable",3.2677033,9.99999997e-08,,
"SPI","enable",3.2679392,1e-07,,
"SPI","disable",3.2681698,1e-07,,
"SPI","enable",3.2684015,9.99999997e-08,,
"SPI","disable",3.2686383,9.99999997e-08,,
"SPI","enable",3.2688683,1.00000001e-07,,
"SPI","disable",3.2690996,9.99999997e-08,,
"SPI","enable",3.2693364,1e-07,,
"SPI","disable",3.2695672,9.99999997e-08,,
"SPI","enable",3.2697938,9.99999997e-08,,
"SPI","disable",3.2700194,1e-07,,
"SPI","enable",3.2702556,9.99999997e-08,,
"SPI","disable",3.2704917,9.99999997e-08,,
"SPI","enable",3.2707167,1e-07,,
"SPI","disable",3.2709523,1e-07,,
"SPI","enable",3.2711888,9.99999997e-08,,
"SPI","disable",3.2714252,1e-07,,
"SPI","enable",3.2716624,1.00000001e-07,,
"SPI","disable",3.2718888,9.99999997e-08,,
"SPI","enable",3.2721136,9.99999997e-08,,
"SPI","disable",3.2723448,9.99999997e-08,,
"SPI","enable",3.272581,9.99999997e-08,,
"SPI","disable",3.2728112,9.99999997e-08,,
"SPI","enable",3.2730417,1e-07,,
"SPI","disable",3.2732715,1e-07,,
"SPI","enable",3.2735016,1e-07,,
"SPI","disable",3.2737368,9.99999997e-08,,
"SPI","enable",3.2739718,1e-07,,
"SPI","disable",3.2742025,1e-07,,
"SPI","enable",3.2744335,9.99999997e-08,,
"SPI","disable",3.2746699,9.99999997e-08,,
"SPI","enable",3.2749066,1e-07,,
"SPI","disable",3.2751321,1e-07,,
"SPI","enable",3.2753687,9.99999997e-08,,
"SPI","disable",3.275604,1e-07,,
"SPI","enable",3.2758394,9.99999997e-08,,
"SPI","disable",3.2760752,9.99999997e-08,,
"SPI","enable",3.276299,1e-07,,
"SPI","disable",3.2765339,9.99999997e-08,,
"SPI","enable",3.2767693,9.99999997e-08,,
"SPI","disable",3.2770045,1e-07,,
"SPI","enable",3.2772406,1.00000001e-07,,
"SPI","disable",3.2774765,9.99999997e-08,,
