name,type,start_time,duration,"mosi","miso"
"SPI","result",1.4622325,3.75e-06,0b00001111,0b00000000
"SPI","disable",1.46225,2.5e-07,,
"SPI","enable",1.462281,2.5e-07,,
"SPI","result",1.4623505,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4623545,3.75e-06,0b00001110,0b00000000
"SPI","result",1.46236,3.75e-06,0b00000000,0b00000000
"SPI","result",1.462364,3.75e-06,0b00000001,0b00000000
"SPI","disable",1.46238175,2.5e-07,,
"SPI","enable",1.4624155,2.5e-07,,
"SPI","result",1.4624795,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4624835,3.75e-06,0b00000001,0b00000000
"SPI","result",1.462489,3.75e-06,0b00000110,0b00000000
"SPI","result",1.462493,3.75e-06,0b00000010,0b00000000
"SPI","disable",1.46251025,2.5e-07,,
"SPI","enable",1.46257075,2.5e-07,,
"SPI","result",1.46264425,3.75e-06,0b00000001,0b00000000
"SPI","result",1.46264825,4e-06,0b00001111,0b00000000
"SPI","result",1.462659,3.75e-06,0b00000000,0b00000000
"SPI","result",1.462663,3.75e-06,0b00001111,0b00000000
"SPI","disable",1.46268275,2.5e-07,,
"SPI","enable",1.46271975,2.5e-07,,
"SPI","result",1.4627905,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4627945,3.75e-06,0b00001111,0b00000000
"SPI","result",1.4628,3.75e-06,0b00000000,0b00000000
"SPI","result",1.462804,3.75e-06,0b00000100,0b00000000
"SPI","disable",1.4628225,2.5e-07,,
"SPI","enable",1.46285675,2.5e-07,,
"SPI","result",1.462924,3.75e-06,0b00000000,0b00000000
"SPI","result",1.462928,3.75e-06,0b00000011,0b00000000
"SPI","result",1.46293375,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46293775,3.75e-06,0b00001111,0b00000000
"SPI","disable",1.462954,2.5e-07,,
"SPI","enable",1.46298975,2.5e-07,,
"SPI","result",1.46305375,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46305775,3.75e-06,0b00000100,0b00000000
"SPI","result",1.46306325,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46306725,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.46308575,2.5e-07,,
"SPI","enable",1.46311575,2.5e-07,,
"SPI","result",1.4631765,3.75e-06,0b00001010,0b00000000
"SPI","result",1.4631805,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.4631965,2.5e-07,,
"SPI","enable",1.46323075,2.5e-07,,
"SPI","result",1.4632955,3.75e-06,0b00001110,0b00000000
"SPI","result",1.4632995,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.46331775,2.5e-07,,
"SPI","enable",1.4633595,2.5e-07,,
"SPI","result",1.4634475,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4634515,3.75e-06,0b00000101,0b00000000
"SPI","result",1.463457,3.75e-06,0b00000100,0b00000000
"SPI","result",1.463461,3.75e-06,0b00000101,0b00000000
"SPI","result",1.4634665,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46347075,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46347625,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46348025,3.75e-06,0b00000001,0b00000000
"SPI","result",1.46348575,3.75e-06,0b00000110,0b00000000
"SPI","result",1.46348975,3.75e-06,0b00000100,0b00000000
"SPI","result",1.46349525,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46349925,4e-06,0b00000001,0b00000000
"SPI","result",1.463505,3.75e-06,0b00000011,0b00000000
"SPI","result",1.463509,3.75e-06,0b00000100,0b00000000
"SPI","result",1.4635145,3.75e-06,0b00000010,0b00000000
"SPI","result",1.4635185,3.75e-06,0b00000001,0b00000000
"SPI","result",1.463524,3.75e-06,0b00000001,0b00000000
"SPI","result",1.463528,3.75e-06,0b00000100,0b00000000
"SPI","result",1.46353375,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46353775,3.75e-06,0b00001100,0b00000000
"SPI","result",1.46354325,3.75e-06,0b00000001,0b00000000
"SPI","result",1.46354725,3.75e-06,0b00000100,0b00000000
"SPI","result",1.46355275,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46355675,3.75e-06,0b00001100,0b00000000
"SPI","result",1.46356225,4e-06,0b00000001,0b00000000
"SPI","result",1.4635665,3.75e-06,0b00000100,0b00000000
"SPI","result",1.463572,3.75e-06,0b00000010,0b00000000
"SPI","result",1.463576,3.75e-06,0b00001100,0b00000000
"SPI","result",1.4635815,3.75e-06,0b00000001,0b00000000
"SPI","result",1.4635855,3.75e-06,0b00000100,0b00000000
"SPI","result",1.463591,3.75e-06,0b00000010,0b00000000
"SPI","result",1.463595,4e-06,0b00000001,0b00000000
"SPI","result",1.46360075,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46360475,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.4636215,2.5e-07,,
"SPI","enable",1.4638315,2.5e-07,,
"SPI","result",1.463921,3.75e-06,0b00001101,0b00000000
"SPI","result",1.463925,4e-06,0b00000000,0b00000000
"SPI","disable",1.463943,2.5e-07,,
